29/03/2023 09:43,20.3 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,729 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,728 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.4 *C,49.9 %RH,727 ppm
29/03/2023 09:43,20.3 *C,49.9 %RH,727 ppm
29/03/2023 09:44,20.3 *C,49.9 %RH,727 ppm
29/03/2023 09:44,20.3 *C,49.9 %RH,727 ppm
29/03/2023 09:44,20.3 *C,49.9 %RH,727 ppm
29/03/2023 09:44,20.3 *C,49.9 %RH,727 ppm
29/03/2023 09:44,20.3 *C,49.9 %RH,727 ppm
